RowId,ImageId,FeatureName,Location,Rating
6130,205,right_eye_outer_corner_y,,3
6131,205,left_eyebrow_inner_end_x,,4
6132,205,left_eyebrow_inner_end_y,,4
6133,205,left_eyebrow_outer_end_x,,5
6134,205,left_eyebrow_outer_end_y,,5
6135,205,right_eyebrow_inner_end_x,,4
6136,205,right_eyebrow_inner_end_y,,4
6137,205,right_eyebrow_outer_end_x,,5
6138,205,right_eyebrow_outer_end_y,,5
6139,205,nose_tip_x,,10
6140,205,nose_tip_y,,10
6141,205,mouth_left_corner_x,,8
6142,205,mouth_left_corner_y,,8
6143,205,mouth_right_corner_x,,9
6144,205,mouth_right_corner_y,,9
6145,205,mouth_center_top_lip_x,,7
6146,205,mouth_center_top_lip_y,,7
6147,205,mouth_center_bottom_lip_x,,6
6148,205,mouth_center_bottom_lip_y,,6
6149,206,left_eye_center_x,,1
6150,206,left_eye_center_y,,1
6151,206,right_eye_center_x,,1
6152,206,right_eye_center_y,,1
6153,206,left_eye_inner_corner_x,,2
6154,206,left_eye_inner_corner_y,,2
6155,206,left_eye_outer_corner_x,,3
6156,206,left_eye_outer_corner_y,,3
6157,206,right_eye_inner_corner_x,,2
6158,206,right_eye_inner_corner_y,,2
6159,206,right_eye_outer_corner_x,,3
6160,206,right_eye_outer_corner_y,,3
6161,206,left_eyebrow_inner_end_x,,4
6162,206,left_eyebrow_inner_end_y,,4
6163,206,left_eyebrow_outer_end_x,,5
6164,206,left_eyebrow_outer_end_y,,5
6165,206,right_eyebrow_inner_end_x,,4
6166,206,right_eyebrow_inner_end_y,,4
6167,206,right_eyebrow_outer_end_x,,5
6168,206,right_eyebrow_outer_end_y,,5
6169,206,nose_tip_x,,10
6170,206,nose_tip_y,,10
6171,206,mouth_left_corner_x,,8
6172,206,mouth_left_corner_y,,8
6173,206,mouth_right_corner_x,,9
6174,206,mouth_right_corner_y,,9
6175,206,mouth_center_top_lip_x,,7
6176,206,mouth_center_top_lip_y,,7
6177,206,mouth_center_bottom_lip_x,,6
6178,206,mouth_center_bottom_lip_y,,6
6179,207,left_eye_center_x,,1
6180,207,left_eye_center_y,,1
6181,207,right_eye_center_x,,1
6182,207,right_eye_center_y,,1
6183,207,left_eye_inner_corner_x,,2
6184,207,left_eye_inner_corner_y,,2
6185,207,left_eye_outer_corner_x,,3
6186,207,left_eye_outer_corner_y,,3
6187,207,right_eye_inner_corner_x,,2
6188,207,right_eye_inner_corner_y,,2
6189,207,right_eye_outer_corner_x,,3
6190,207,right_eye_outer_corner_y,,3
6191,207,left_eyebrow_inner_end_x,,4
6192,207,left_eyebrow_inner_end_y,,4
6193,207,left_eyebrow_outer_end_x,,5
6194,207,left_eyebrow_outer_end_y,,5
6195,207,right_eyebrow_inner_end_x,,4
6196,207,right_eyebrow_inner_end_y,,4
6197,207,right_eyebrow_outer_end_x,,5
6198,207,right_eyebrow_outer_end_y,,5
6199,207,nose_tip_x,,10
6200,207,nose_tip_y,,10
6201,207,mouth_left_corner_x,,8
6202,207,mouth_left_corner_y,,8
6203,207,mouth_right_corner_x,,9
6204,207,mouth_right_corner_y,,9
6205,207,mouth_center_top_lip_x,,7
6206,207,mouth_center_top_lip_y,,7
6207,207,mouth_center_bottom_lip_x,,6
6208,207,mouth_center_bottom_lip_y,,6
6209,208,left_eye_center_x,,1
6210,208,left_eye_center_y,,1
6211,208,right_eye_center_x,,1
6212,208,right_eye_center_y,,1
6213,208,left_eye_inner_corner_x,,2
6214,208,left_eye_inner_corner_y,,2
6215,208,left_eye_outer_corner_x,,3
6216,208,left_eye_outer_corner_y,,3
6217,208,right_eye_inner_corner_x,,2
6218,208,right_eye_inner_corner_y,,2
6219,208,right_eye_outer_corner_x,,3
6220,208,right_eye_outer_corner_y,,3
6221,208,left_eyebrow_inner_end_x,,4
6222,208,left_eyebrow_inner_end_y,,4
6223,208,left_eyebrow_outer_end_x,,5
6224,208,left_eyebrow_outer_end_y,,5
6225,208,right_eyebrow_inner_end_x,,4
6226,208,right_eyebrow_inner_end_y,,4
6227,208,right_eyebrow_outer_end_x,,5
6228,208,right_eyebrow_outer_end_y,,5
6229,208,nose_tip_x,,10
6230,208,nose_tip_y,,10
6231,208,mouth_left_corner_x,,8
6232,208,mouth_left_corner_y,,8
6233,208,mouth_right_corner_x,,9
6234,208,mouth_right_corner_y,,9
6235,208,mouth_center_top_lip_x,,7
6236,208,mouth_center_top_lip_y,,7
6237,208,mouth_center_bottom_lip_x,,6
6238,208,mouth_center_bottom_lip_y,,6
6239,209,left_eye_center_x,,1
6240,209,left_eye_center_y,,1
6241,209,right_eye_center_x,,1
6242,209,right_eye_center_y,,1
6243,209,left_eye_inner_corner_x,,2
6244,209,left_eye_inner_corner_y,,2
6245,209,left_eye_outer_corner_x,,3
6246,209,left_eye_outer_corner_y,,3
6247,209,right_eye_inner_corner_x,,2
6248,209,right_eye_inner_corner_y,,2
6249,209,right_eye_outer_corner_x,,3
6250,209,right_eye_outer_corner_y,,3
6251,209,left_eyebrow_inner_end_x,,4
6252,209,left_eyebrow_inner_end_y,,4
6253,209,left_eyebrow_outer_end_x,,5
6254,209,left_eyebrow_outer_end_y,,5
6255,209,right_eyebrow_inner_end_x,,4
6256,209,right_eyebrow_inner_end_y,,4
6257,209,right_eyebrow_outer_end_x,,5
6258,209,right_eyebrow_outer_end_y,,5
6259,209,nose_tip_x,,10
6260,209,nose_tip_y,,10
6261,209,mouth_left_corner_x,,8
6262,209,mouth_left_corner_y,,8
6263,209,mouth_right_corner_x,,9
6264,209,mouth_right_corner_y,,9
6265,209,mouth_center_top_lip_x,,7
6266,209,mouth_center_top_lip_y,,7
6267,209,mouth_center_bottom_lip_x,,6
6268,209,mouth_center_bottom_lip_y,,6
6269,210,left_eye_center_x,,1
6270,210,left_eye_center_y,,1
6271,210,right_eye_center_x,,1
6272,210,right_eye_center_y,,1
6273,210,left_eye_inner_corner_x,,2
6274,210,left_eye_inner_corner_y,,2
6275,210,left_eye_outer_corner_x,,3
6276,210,left_eye_outer_corner_y,,3
6277,210,right_eye_inner_corner_x,,2
6278,210,right_eye_inner_corner_y,,2
6279,210,right_eye_outer_corner_x,,3
6280,210,right_eye_outer_corner_y,,3
6281,210,left_eyebrow_inner_end_x,,4
6282,210,left_eyebrow_inner_end_y,,4
6283,210,left_eyebrow_outer_end_x,,5
6284,210,left_eyebrow_outer_end_y,,5
6285,210,right_eyebrow_inner_end_x,,4
6286,210,right_eyebrow_inner_end_y,,4
6287,210,right_eyebrow_outer_end_x,,5
6288,210,right_eyebrow_outer_end_y,,5
6289,210,nose_tip_x,,10
6290,210,nose_tip_y,,10
6291,210,mouth_left_corner_x,,8
6292,210,mouth_left_corner_y,,8
6293,210,mouth_right_corner_x,,9
6294,210,mouth_right_corner_y,,9
6295,210,mouth_center_top_lip_x,,7
6296,210,mouth_center_top_lip_y,,7
6297,210,mouth_center_bottom_lip_x,,6
6298,210,mouth_center_bottom_lip_y,,6
6299,211,left_eye_center_x,,1
6300,211,left_eye_center_y,,1
6301,211,right_eye_center_x,,1
6302,211,right_eye_center_y,,1
6303,211,left_eye_inner_corner_x,,2
6304,211,left_eye_inner_corner_y,,2
6305,211,left_eye_outer_corner_x,,3
6306,211,left_eye_outer_corner_y,,3
6307,211,right_eye_inner_corner_x,,2
6308,211,right_eye_inner_corner_y,,2
6309,211,right_eye_outer_corner_x,,3
6310,211,right_eye_outer_corner_y,,3
6311,211,left_eyebrow_inner_end_x,,4
6312,211,left_eyebrow_inner_end_y,,4
6313,211,left_eyebrow_outer_end_x,,5
6314,211,left_eyebrow_outer_end_y,,5
6315,211,right_eyebrow_inner_end_x,,4
6316,211,right_eyebrow_inner_end_y,,4
6317,211,right_eyebrow_outer_end_x,,5
6318,211,right_eyebrow_outer_end_y,,5
6319,211,nose_tip_x,,10
6320,211,nose_tip_y,,10
6321,211,mouth_left_corner_x,,8
6322,211,mouth_left_corner_y,,8
6323,211,mouth_right_corner_x,,9
6324,211,mouth_right_corner_y,,9
6325,211,mouth_center_top_lip_x,,7
6326,211,mouth_center_top_lip_y,,7
6327,211,mouth_center_bottom_lip_x,,6
6328,211,mouth_center_bottom_lip_y,,6
6329,212,left_eye_center_x,,1
6330,212,left_eye_center_y,,1
6331,212,right_eye_center_x,,1
6332,212,right_eye_center_y,,1
6333,212,left_eye_inner_corner_x,,2
6334,212,left_eye_inner_corner_y,,2
6335,212,left_eye_outer_corner_x,,3
6336,212,left_eye_outer_corner_y,,3
6337,212,right_eye_inner_corner_x,,2
6338,212,right_eye_inner_corner_y,,2
6339,212,right_eye_outer_corner_x,,3
6340,212,right_eye_outer_corner_y,,3
6341,212,left_eyebrow_inner_end_x,,4
6342,212,left_eyebrow_inner_end_y,,4
6343,212,left_eyebrow_outer_end_x,,5
6344,212,left_eyebrow_outer_end_y,,5
6345,212,right_eyebrow_inner_end_x,,4
6346,212,right_eyebrow_inner_end_y,,4
6347,212,right_eyebrow_outer_end_x,,5
6348,212,right_eyebrow_outer_end_y,,5
6349,212,nose_tip_x,,10
6350,212,nose_tip_y,,10
6351,212,mouth_left_corner_x,,8
6352,212,mouth_left_corner_y,,8
6353,212,mouth_right_corner_x,,9
6354,212,mouth_right_corner_y,,9
6355,212,mouth_center_top_lip_x,,7
6356,212,mouth_center_top_lip_y,,7
6357,212,mouth_center_bottom_lip_x,,6
6358,212,mouth_center_bottom_lip_y,,6
6359,213,left_eye_center_x,,1
6360,213,left_eye_center_y,,1
6361,213,right_eye_center_x,,1
6362,213,right_eye_center_y,,1
6363,213,left_eye_inner_corner_x,,2
6364,213,left_eye_inner_corner_y,,2
6365,213,left_eye_outer_corner_x,,3
6366,213,left_eye_outer_corner_y,,3
6367,213,right_eye_inner_corner_x,,2
6368,213,right_eye_inner_corner_y,,2
6369,213,right_eye_outer_corner_x,,3
6370,213,right_eye_outer_corner_y,,3
6371,213,left_eyebrow_inner_end_x,,4
6372,213,left_eyebrow_inner_end_y,,4
6373,213,left_eyebrow_outer_end_x,,5
6374,213,left_eyebrow_outer_end_y,,5
6375,213,right_eyebrow_inner_end_x,,4
6376,213,right_eyebrow_inner_end_y,,4
6377,213,right_eyebrow_outer_end_x,,5
6378,213,right_eyebrow_outer_end_y,,5
6379,213,nose_tip_x,,10
6380,213,nose_tip_y,,10
6381,213,mouth_left_corner_x,,8
6382,213,mouth_left_corner_y,,8
6383,213,mouth_right_corner_x,,9
6384,213,mouth_right_corner_y,,9
6385,213,mouth_center_top_lip_x,,7
6386,213,mouth_center_top_lip_y,,7
6387,213,mouth_center_bottom_lip_x,,6
6388,213,mouth_center_bottom_lip_y,,6
6389,214,left_eye_center_x,,1
6390,214,left_eye_center_y,,1
6391,214,right_eye_center_x,,1
6392,214,right_eye_center_y,,1
6393,214,left_eye_inner_corner_x,,2
6394,214,left_eye_inner_corner_y,,2
6395,214,left_eye_outer_corner_x,,3
6396,214,left_eye_outer_corner_y,,3
6397,214,right_eye_inner_corner_x,,2
6398,214,right_eye_inner_corner_y,,2
6399,214,right_eye_outer_corner_x,,3
6400,214,right_eye_outer_corner_y,,3
6401,214,left_eyebrow_inner_end_x,,4
6402,214,left_eyebrow_inner_end_y,,4
6403,214,left_eyebrow_outer_end_x,,5
6404,214,left_eyebrow_outer_end_y,,5
6405,214,right_eyebrow_inner_end_x,,4
6406,214,right_eyebrow_inner_end_y,,4
6407,214,right_eyebrow_outer_end_x,,5
6408,214,right_eyebrow_outer_end_y,,5
6409,214,nose_tip_x,,10
6410,214,nose_tip_y,,10
6411,214,mouth_left_corner_x,,8
6412,214,mouth_left_corner_y,,8
6413,214,mouth_right_corner_x,,9
6414,214,mouth_right_corner_y,,9
6415,214,mouth_center_top_lip_x,,7
6416,214,mouth_center_top_lip_y,,7
6417,214,mouth_center_bottom_lip_x,,6
6418,214,mouth_center_bottom_lip_y,,6
6419,215,left_eye_center_x,,1
6420,215,left_eye_center_y,,1
6421,215,right_eye_center_x,,1
6422,215,right_eye_center_y,,1
6423,215,left_eye_inner_corner_x,,2
6424,215,left_eye_inner_corner_y,,2
6425,215,left_eye_outer_corner_x,,3
6426,215,left_eye_outer_corner_y,,3
6427,215,right_eye_inner_corner_x,,2
6428,215,right_eye_inner_corner_y,,2
6429,215,right_eye_outer_corner_x,,3
6430,215,right_eye_outer_corner_y,,3
6431,215,left_eyebrow_inner_end_x,,4
6432,215,left_eyebrow_inner_end_y,,4
6433,215,left_eyebrow_outer_end_x,,5
6434,215,left_eyebrow_outer_end_y,,5
6435,215,right_eyebrow_inner_end_x,,4
6436,215,right_eyebrow_inner_end_y,,4
6437,215,right_eyebrow_outer_end_x,,5
6438,215,right_eyebrow_outer_end_y,,5
6439,215,nose_tip_x,,10
6440,215,nose_tip_y,,10
6441,215,mouth_left_corner_x,,8
6442,215,mouth_left_corner_y,,8
6443,215,mouth_right_corner_x,,9
6444,215,mouth_right_corner_y,,9
6445,215,mouth_center_top_lip_x,,7
6446,215,mouth_center_top_lip_y,,7
6447,215,mouth_center_bottom_lip_x,,6
6448,215,mouth_center_bottom_lip_y,,6
6449,216,left_eye_center_x,,1
6450,216,left_eye_center_y,,1
6451,216,right_eye_center_x,,1
6452,216,right_eye_center_y,,1
6453,216,left_eye_inner_corner_x,,2
6454,216,left_eye_inner_corner_y,,2
6455,216,left_eye_outer_corner_x,,3
6456,216,left_eye_outer_corner_y,,3
6457,216,right_eye_inner_corner_x,,2
6458,216,right_eye_inner_corner_y,,2
6459,216,right_eye_outer_corner_x,,3
6460,216,right_eye_outer_corner_y,,3
6461,216,left_eyebrow_inner_end_x,,4
6462,216,left_eyebrow_inner_end_y,,4
6463,216,left_eyebrow_outer_end_x,,5
6464,216,left_eyebrow_outer_end_y,,5
6465,216,right_eyebrow_inner_end_x,,4
6466,216,right_eyebrow_inner_end_y,,4
6467,216,right_eyebrow_outer_end_x,,5
6468,216,right_eyebrow_outer_end_y,,5
6469,216,nose_tip_x,,10
6470,216,nose_tip_y,,10
6471,216,mouth_left_corner_x,,8
6472,216,mouth_left_corner_y,,8
6473,216,mouth_right_corner_x,,9
6474,216,mouth_right_corner_y,,9
6475,216,mouth_center_top_lip_x,,7
6476,216,mouth_center_top_lip_y,,7
6477,216,mouth_center_bottom_lip_x,,6
6478,216,mouth_center_bottom_lip_y,,6
6479,217,left_eye_center_x,,1
6480,217,left_eye_center_y,,1
6481,217,right_eye_center_x,,1
6482,217,right_eye_center_y,,1
6483,217,left_eye_inner_corner_x,,2
6484,217,left_eye_inner_corner_y,,2
6485,217,left_eye_outer_corner_x,,3
6486,217,left_eye_outer_corner_y,,3
6487,217,right_eye_inner_corner_x,,2
6488,217,right_eye_inner_corner_y,,2
6489,217,right_eye_outer_corner_x,,3
6490,217,right_eye_outer_corner_y,,3
6491,217,left_eyebrow_inner_end_x,,4
6492,217,left_eyebrow_inner_end_y,,4
6493,217,left_eyebrow_outer_end_x,,5
6494,217,left_eyebrow_outer_end_y,,5
6495,217,right_eyebrow_inner_end_x,,4
6496,217,right_eyebrow_inner_end_y,,4
6497,217,right_eyebrow_outer_end_x,,5
6498,217,right_eyebrow_outer_end_y,,5
6499,217,nose_tip_x,,10
6500,217,nose_tip_y,,10
6501,217,mouth_left_corner_x,,8
6502,217,mouth_left_corner_y,,8
6503,217,mouth_right_corner_x,,9
6504,217,mouth_right_corner_y,,9
6505,217,mouth_center_top_lip_x,,7
6506,217,mouth_center_top_lip_y,,7
6507,217,mouth_center_bottom_lip_x,,6
6508,217,mouth_center_bottom_lip_y,,6
6509,218,left_eye_center_x,,1
6510,218,left_eye_center_y,,1
6511,218,right_eye_center_x,,1
6512,218,right_eye_center_y,,1
6513,218,left_eye_inner_corner_x,,2
6514,218,left_eye_inner_corner_y,,2
6515,218,left_eye_outer_corner_x,,3
6516,218,left_eye_outer_corner_y,,3
6517,218,right_eye_inner_corner_x,,2
6518,218,right_eye_inner_corner_y,,2
6519,218,right_eye_outer_corner_x,,3
6520,218,right_eye_outer_corner_y,,3
6521,218,left_eyebrow_inner_end_x,,4
6522,218,left_eyebrow_inner_end_y,,4
6523,218,left_eyebrow_outer_end_x,,5
6524,218,left_eyebrow_outer_end_y,,5
6525,218,right_eyebrow_inner_end_x,,4
6526,218,right_eyebrow_inner_end_y,,4
6527,218,right_eyebrow_outer_end_x,,5
6528,218,right_eyebrow_outer_end_y,,5
6529,218,nose_tip_x,,10
6530,218,nose_tip_y,,10
6531,218,mouth_left_corner_x,,8
6532,218,mouth_left_corner_y,,8
6533,218,mouth_right_corner_x,,9
6534,218,mouth_right_corner_y,,9
6535,218,mouth_center_top_lip_x,,7
6536,218,mouth_center_top_lip_y,,7
6537,218,mouth_center_bottom_lip_x,,6
6538,218,mouth_center_bottom_lip_y,,6
6539,219,left_eye_center_x,,1
6540,219,left_eye_center_y,,1
6541,219,right_eye_center_x,,1
6542,219,right_eye_center_y,,1
6543,219,left_eye_inner_corner_x,,2
6544,219,left_eye_inner_corner_y,,2
6545,219,left_eye_outer_corner_x,,3
6546,219,left_eye_outer_corner_y,,3
6547,219,right_eye_inner_corner_x,,2
6548,219,right_eye_inner_corner_y,,2
6549,219,right_eye_outer_corner_x,,3
6550,219,right_eye_outer_corner_y,,3
6551,219,left_eyebrow_inner_end_x,,4
6552,219,left_eyebrow_inner_end_y,,4
6553,219,left_eyebrow_outer_end_x,,5
6554,219,left_eyebrow_outer_end_y,,5
6555,219,right_eyebrow_inner_end_x,,4
6556,219,right_eyebrow_inner_end_y,,4
6557,219,right_eyebrow_outer_end_x,,5
6558,219,right_eyebrow_outer_end_y,,5
6559,219,nose_tip_x,,10
6560,219,nose_tip_y,,10
6561,219,mouth_left_corner_x,,8
6562,219,mouth_left_corner_y,,8
6563,219,mouth_right_corner_x,,9
6564,219,mouth_right_corner_y,,9
6565,219,mouth_center_top_lip_x,,7
6566,219,mouth_center_top_lip_y,,7
6567,219,mouth_center_bottom_lip_x,,6
6568,219,mouth_center_bottom_lip_y,,6
6569,220,left_eye_center_x,,1
6570,220,left_eye_center_y,,1
6571,220,right_eye_center_x,,1
6572,220,right_eye_center_y,,1
6573,220,left_eye_inner_corner_x,,2
6574,220,left_eye_inner_corner_y,,2
6575,220,left_eye_outer_corner_x,,3
6576,220,left_eye_outer_corner_y,,3
6577,220,right_eye_inner_corner_x,,2
6578,220,right_eye_inner_corner_y,,2
6579,220,right_eye_outer_corner_x,,3
6580,220,right_eye_outer_corner_y,,3
6581,220,left_eyebrow_inner_end_x,,4
6582,220,left_eyebrow_inner_end_y,,4
6583,220,left_eyebrow_outer_end_x,,5
6584,220,left_eyebrow_outer_end_y,,5
6585,220,right_eyebrow_inner_end_x,,4
6586,220,right_eyebrow_inner_end_y,,4
6587,220,right_eyebrow_outer_end_x,,5
6588,220,right_eyebrow_outer_end_y,,5
6589,220,nose_tip_x,,10
6590,220,nose_tip_y,,10
6591,220,mouth_left_corner_x,,8
6592,220,mouth_left_corner_y,,8
6593,220,mouth_right_corner_x,,9
6594,220,mouth_right_corner_y,,9
6595,220,mouth_center_top_lip_x,,7
6596,220,mouth_center_top_lip_y,,7
6597,220,mouth_center_bottom_lip_x,,6
6598,220,mouth_center_bottom_lip_y,,6
6599,221,left_eye_center_x,,1
6600,221,left_eye_center_y,,1
6601,221,right_eye_center_x,,1
6602,221,right_eye_center_y,,1
6603,221,left_eye_inner_corner_x,,2
6604,221,left_eye_inner_corner_y,,2
6605,221,left_eye_outer_corner_x,,3
6606,221,left_eye_outer_corner_y,,3
6607,221,right_eye_inner_corner_x,,2
6608,221,right_eye_inner_corner_y,,2
6609,221,right_eye_outer_corner_x,,3
6610,221,right_eye_outer_corner_y,,3
6611,221,left_eyebrow_inner_end_x,,4
6612,221,left_eyebrow_inner_end_y,,4
6613,221,left_eyebrow_outer_end_x,,5
6614,221,left_eyebrow_outer_end_y,,5
6615,221,right_eyebrow_inner_end_x,,4
6616,221,right_eyebrow_inner_end_y,,4
6617,221,right_eyebrow_outer_end_x,,5
6618,221,right_eyebrow_outer_end_y,,5
6619,221,nose_tip_x,,10
6620,221,nose_tip_y,,10
6621,221,mouth_left_corner_x,,8
6622,221,mouth_left_corner_y,,8
6623,221,mouth_right_corner_x,,9
6624,221,mouth_right_corner_y,,9
6625,221,mouth_center_top_lip_x,,7
6626,221,mouth_center_top_lip_y,,7
6627,221,mouth_center_bottom_lip_x,,6
6628,221,mouth_center_bottom_lip_y,,6
6629,222,left_eye_center_x,,1
6630,222,left_eye_center_y,,1
6631,222,right_eye_center_x,,1
6632,222,right_eye_center_y,,1
6633,222,left_eye_inner_corner_x,,2
6634,222,left_eye_inner_corner_y,,2
6635,222,left_eye_outer_corner_x,,3
6636,222,left_eye_outer_corner_y,,3
6637,222,right_eye_inner_corner_x,,2
6638,222,right_eye_inner_corner_y,,2
6639,222,right_eye_outer_corner_x,,3
6640,222,right_eye_outer_corner_y,,3
6641,222,left_eyebrow_inner_end_x,,4
6642,222,left_eyebrow_inner_end_y,,4
6643,222,left_eyebrow_outer_end_x,,5
6644,222,left_eyebrow_outer_end_y,,5
6645,222,right_eyebrow_inner_end_x,,4
6646,222,right_eyebrow_inner_end_y,,4
6647,222,right_eyebrow_outer_end_x,,5
6648,222,right_eyebrow_outer_end_y,,5
6649,222,nose_tip_x,,10
6650,222,nose_tip_y,,10
6651,222,mouth_left_corner_x,,8
6652,222,mouth_left_corner_y,,8
6653,222,mouth_right_corner_x,,9
6654,222,mouth_right_corner_y,,9
6655,222,mouth_center_top_lip_x,,7
6656,222,mouth_center_top_lip_y,,7
6657,222,mouth_center_bottom_lip_x,,6
6658,222,mouth_center_bottom_lip_y,,6
6659,223,left_eye_center_x,,1
6660,223,left_eye_center_y,,1
6661,223,right_eye_center_x,,1
6662,223,right_eye_center_y,,1
6663,223,left_eye_inner_corner_x,,2
6664,223,left_eye_inner_corner_y,,2
6665,223,left_eye_outer_corner_x,,3
6666,223,left_eye_outer_corner_y,,3
6667,223,right_eye_inner_corner_x,,2
6668,223,right_eye_inner_corner_y,,2
6669,223,right_eye_outer_corner_x,,3
6670,223,right_eye_outer_corner_y,,3
6671,223,left_eyebrow_inner_end_x,,4
6672,223,left_eyebrow_inner_end_y,,4
6673,223,left_eyebrow_outer_end_x,,5
6674,223,left_eyebrow_outer_end_y,,5
6675,223,right_eyebrow_inner_end_x,,4
6676,223,right_eyebrow_inner_end_y,,4
6677,223,right_eyebrow_outer_end_x,,5
6678,223,right_eyebrow_outer_end_y,,5
6679,223,nose_tip_x,,10
6680,223,nose_tip_y,,10
6681,223,mouth_left_corner_x,,8
6682,223,mouth_left_corner_y,,8
6683,223,mouth_right_corner_x,,9
6684,223,mouth_right_corner_y,,9
6685,223,mouth_center_top_lip_x,,7
6686,223,mouth_center_top_lip_y,,7
6687,223,mouth_center_bottom_lip_x,,6
6688,223,mouth_center_bottom_lip_y,,6
6689,224,left_eye_center_x,,1
6690,224,left_eye_center_y,,1
6691,224,right_eye_center_x,,1
6692,224,right_eye_center_y,,1
6693,224,left_eye_inner_corner_x,,2
6694,224,left_eye_inner_corner_y,,2
6695,224,left_eye_outer_corner_x,,3
6696,224,left_eye_outer_corner_y,,3
6697,224,right_eye_inner_corner_x,,2
6698,224,right_eye_inner_corner_y,,2
6699,224,right_eye_outer_corner_x,,3
6700,224,right_eye_outer_corner_y,,3
6701,224,left_eyebrow_inner_end_x,,4
6702,224,left_eyebrow_inner_end_y,,4
6703,224,left_eyebrow_outer_end_x,,5
6704,224,left_eyebrow_outer_end_y,,5
6705,224,right_eyebrow_inner_end_x,,4
6706,224,right_eyebrow_inner_end_y,,4
6707,224,right_eyebrow_outer_end_x,,5
6708,224,right_eyebrow_outer_end_y,,5
6709,224,nose_tip_x,,10
6710,224,nose_tip_y,,10
6711,224,mouth_left_corner_x,,8
6712,224,mouth_left_corner_y,,8
6713,224,mouth_right_corner_x,,9
6714,224,mouth_right_corner_y,,9
6715,224,mouth_center_top_lip_x,,7
6716,224,mouth_center_top_lip_y,,7
6717,224,mouth_center_bottom_lip_x,,6
6718,224,mouth_center_bottom_lip_y,,6
6719,225,left_eye_center_x,,1
6720,225,left_eye_center_y,,1
6721,225,right_eye_center_x,,1
6722,225,right_eye_center_y,,1
6723,225,left_eye_inner_corner_x,,2
6724,225,left_eye_inner_corner_y,,2
6725,225,left_eye_outer_corner_x,,3
6726,225,left_eye_outer_corner_y,,3
6727,225,right_eye_inner_corner_x,,2
6728,225,right_eye_inner_corner_y,,2
6729,225,right_eye_outer_corner_x,,3
6730,225,right_eye_outer_corner_y,,3
6731,225,left_eyebrow_inner_end_x,,4
6732,225,left_eyebrow_inner_end_y,,4
6733,225,left_eyebrow_outer_end_x,,5
6734,225,left_eyebrow_outer_end_y,,5
6735,225,right_eyebrow_inner_end_x,,4
6736,225,right_eyebrow_inner_end_y,,4
6737,225,right_eyebrow_outer_end_x,,5
6738,225,right_eyebrow_outer_end_y,,5
6739,225,nose_tip_x,,10
6740,225,nose_tip_y,,10
6741,225,mouth_left_corner_x,,8
6742,225,mouth_left_corner_y,,8
6743,225,mouth_right_corner_x,,9
6744,225,mouth_right_corner_y,,9
6745,225,mouth_center_top_lip_x,,7
6746,225,mouth_center_top_lip_y,,7
6747,225,mouth_center_bottom_lip_x,,6
6748,225,mouth_center_bottom_lip_y,,6
6749,226,left_eye_center_x,,1
6750,226,left_eye_center_y,,1
6751,226,right_eye_center_x,,1
6752,226,right_eye_center_y,,1
6753,226,left_eye_inner_corner_x,,2
6754,226,left_eye_inner_corner_y,,2
6755,226,left_eye_outer_corner_x,,3
6756,226,left_eye_outer_corner_y,,3
6757,226,right_eye_inner_corner_x,,2
6758,226,right_eye_inner_corner_y,,2
6759,226,right_eye_outer_corner_x,,3
6760,226,right_eye_outer_corner_y,,3
6761,226,left_eyebrow_inner_end_x,,4
6762,226,left_eyebrow_inner_end_y,,4
6763,226,left_eyebrow_outer_end_x,,5
6764,226,left_eyebrow_outer_end_y,,5
6765,226,right_eyebrow_inner_end_x,,4
6766,226,right_eyebrow_inner_end_y,,4
6767,226,right_eyebrow_outer_end_x,,5
6768,226,right_eyebrow_outer_end_y,,5
6769,226,nose_tip_x,,10
6770,226,nose_tip_y,,10
6771,226,mouth_left_corner_x,,8
6772,226,mouth_left_corner_y,,8
6773,226,mouth_right_corner_x,,9
6774,226,mouth_right_corner_y,,9
6775,226,mouth_center_top_lip_x,,7
6776,226,mouth_center_top_lip_y,,7
6777,226,mouth_center_bottom_lip_x,,6
6778,226,mouth_center_bottom_lip_y,,6
6779,227,left_eye_center_x,,1
6780,227,left_eye_center_y,,1
6781,227,right_eye_center_x,,1
6782,227,right_eye_center_y,,1
6783,227,left_eye_inner_corner_x,,2
6784,227,left_eye_inner_corner_y,,2
6785,227,left_eye_outer_corner_x,,3
6786,227,left_eye_outer_corner_y,,3
6787,227,right_eye_inner_corner_x,,2
6788,227,right_eye_inner_corner_y,,2
6789,227,right_eye_outer_corner_x,,3
6790,227,right_eye_outer_corner_y,,3
6791,227,left_eyebrow_inner_end_x,,4
6792,227,left_eyebrow_inner_end_y,,4
6793,227,left_eyebrow_outer_end_x,,5
6794,227,left_eyebrow_outer_end_y,,5
6795,227,right_eyebrow_inner_end_x,,4
6796,227,right_eyebrow_inner_end_y,,4
6797,227,right_eyebrow_outer_end_x,,5
6798,227,right_eyebrow_outer_end_y,,5
6799,227,nose_tip_x,,10
6800,227,nose_tip_y,,10
6801,227,mouth_left_corner_x,,8
6802,227,mouth_left_corner_y,,8
6803,227,mouth_right_corner_x,,9
6804,227,mouth_right_corner_y,,9
6805,227,mouth_center_top_lip_x,,7
6806,227,mouth_center_top_lip_y,,7
6807,227,mouth_center_bottom_lip_x,,6
6808,227,mouth_center_bottom_lip_y,,6
6809,228,left_eye_center_x,,1
